,us_aa,us_a,us_bbb,us_bb,us_b
2020-02-19,0.47157046493470955,1.0477454223401044,1.91563084379247,3.3203985421602225,4.961067195058059
2020-02-20,0.4672513315794242,1.0439285073003184,1.9180674154893123,3.3233113124977702,4.957948175322867
2020-02-21,0.467421471750199,1.0465060255823404,1.9167161990134634,3.3170983613259923,4.960519804764568
2020-02-24,0.46773743049560956,1.0492105795770548,1.9191922749340529,3.3150002866972743,4.963958247042357
2020-02-25,0.46537044673085787,1.0502002573691984,1.9147457656121283,3.3072009772074416,4.966415509885943
2020-02-26,0.4659117365033778,1.0518313000658286,1.9120847969811297,3.306175949053743,4.9792344123653445
2020-02-27,0.46592666418162787,1.0551279124293604,1.9112000648697425,3.3070766568579018,4.987272155592816
2020-02-28,0.46354407596985786,1.0536410294079284,1.9106885967224778,3.3050687739060978,4.974078123397802
2020-03-02,0.4653831970635835,1.0560213183870357,1.9137060716262067,3.3023659869068607,4.972934812407209
2020-03-03,0.4670589046531191,1.059510388295907,1.9119840344678372,3.292689544692554,4.97279507558491
2020-03-04,0.4664794304794144,1.0647906360885224,1.9149710034390806,3.294712993461573,4.994310486221861
2020-03-05,0.46608226783263074,1.0614732952303432,1.9164707794733193,3.2831662658803955,4.991012574409406
2020-03-06,0.4675347957078214,1.0626988434253066,1.9160433690329877,3.283352742989819,4.981187735376044
2020-03-09,0.46713346942159784,1.0598143758281222,1.9122381738470016,3.272557808045624,4.98557098967081
2020-03-10,0.4632716530205575,1.0568026097750176,1.9152656749088548,3.2728608373885417,4.990540846867048
2020-03-11,0.46424552613535736,1.0578796930922356,1.9115603250396003,3.2728241233610156,4.9898031182297515
2020-03-12,0.46261900749388035,1.0581120605366239,1.911475203518971,3.2752441931670866,4.9876005082000425
2020-03-13,0.4618393213850452,1.0615470649721899,1.9112594417472268,3.2804179074678963,4.997089547760663
2020-03-16,0.4647550625209481,1.0605085356234074,1.9104310611767576,3.286703438001402,4.988553566218065
2020-03-17,0.46448710557293055,1.0601063813148164,1.9088737822848163,3.277043182405146,4.98514403278938
2020-03-18,0.4644905754446783,1.0607408941018308,1.9055854755049697,3.276693946086348,4.979922534168246
2020-03-19,0.4655099099956055,1.0581554075475215,1.8991177297554893,3.288759591393708,4.990861480144452
2020-03-20,0.46652057788335355,1.0559861980124736,1.9047329486868507,3.2894741948046944,4.993716422177315
2020-03-23,0.464682182348598,1.0593344940097913,1.9027660548298218,3.2844861059628863,4.983066481204102
2020-03-24,0.4645615853175292,1.057687628885948,1.9022536064493518,3.2840078992042505,4.973421417271474
2020-03-25,0.4646338903733809,1.061235058585297,1.9017166969136161,3.281705903562366,4.992155568507596
2020-03-26,0.46517794416663855,1.063056996327302,1.9060991142625312,3.274647154619573,5.0029877459886665
2020-03-27,0.46575638804847175,1.0584144032508351,1.9138318911486016,3.279861779748815,5.0114032488039015
2020-03-30,0.4709312705060267,1.0600055393263486,1.9144712808269564,3.2833678950984675,5.011525718213635
2020-03-31,0.4685795509648522,1.061572978795631,1.9138432701531287,3.2753608406657944,5.026610450614839
2020-04-01,0.4705397342052481,1.0628417646211648,1.9093494421244912,3.2748011931628933,5.015576402755056
2020-04-02,0.47290648581691425,1.0624161344420158,1.90357508832684,3.2714024112678004,5.0231060778771015
2020-04-03,0.4738920537647613,1.0595959320758401,1.8964791886082637,3.2617928561806506,5.018673342811845
2020-04-06,0.4725914229750151,1.063634570374178,1.8932958087701697,3.2533039394357948,5.016184409615294
2020-04-07,0.47592075903555037,1.0633298316080095,1.8849323895809174,3.2457081804929926,5.023442302263617
2020-04-08,0.47153679330607,1.0606796131270033,1.8892477093958777,3.245357601972336,5.0220067271768025
2020-04-09,0.4701702599116343,1.0620520191852674,1.8909400943718515,3.2426098839711157,5.017659728582189
2020-04-10,0.47251362430607996,1.0598236792730678,1.8899335323131123,3.2368547561985404,5.01270815210131
2020-04-13,0.47177340109923493,1.0569764211882122,1.8943710682361554,3.2345034580208147,4.992844694646199
2020-04-14,0.47496633014883527,1.055850003351605,1.8900864439265423,3.2389886678518875,5.0004767308389555
2020-04-15,0.4719427206594785,1.0538538100586508,1.8868065197050843,3.24112884443552,4.990410430110968
2020-04-16,0.46971851687158245,1.051117083302697,1.8790713465838773,3.247140057281251,5.00899452416756
2020-04-17,0.4686552405313285,1.0535363185894824,1.8821687613639582,3.2457701800929355,5.00611839866941
2020-04-20,0.4694900390864016,1.0531948351460951,1.878927396218721,3.2553855232370257,5.01921279664387
2020-04-21,0.4690459987856415,1.0569516749826429,1.8789901786718242,3.2574740025392166,5.001122486317043
2020-04-22,0.4680652002805167,1.054388146549453,1.883000484274123,3.254540497999168,5.0084373165290295
2020-04-23,0.47090599314271375,1.049205463436544,1.8884838872961207,3.2550982088573104,5.018322873854148
2020-04-24,0.473932883093492,1.0496517744842921,1.8883673018901583,3.2476097531417714,5.031358510197792
2020-04-27,0.47310412356207693,1.0552197112497115,1.8899042516352438,3.245772642324285,5.016078122469926
2020-04-28,0.46968458794741763,1.0568126717377975,1.886288850651069,3.2483524877056444,5.009050936099056
2020-04-29,0.46536962028904283,1.0664587943264359,1.8930223440230993,3.252022504754236,5.014816035626617
2020-04-30,0.46584820051860354,1.0674549716892832,1.8923577417819017,3.249561531417249,5.016300455415058
2020-05-01,0.4671601117630412,1.0681616283231474,1.8926788815893743,3.2659648739823846,5.019234051840696
2020-05-04,0.46728610733419823,1.0616955403099737,1.8910514693003213,3.264931627523453,5.0156311857826035
2020-05-05,0.46714429112003675,1.0629793826317393,1.8958484652939764,3.254861263270594,5.03113917193316
2020-05-06,0.46553520589064856,1.0634853859117972,1.896646840986309,3.2621408664226452,5.057223826415958
2020-05-07,0.4668451654784762,1.0622631223171837,1.8996905792959637,3.265783630245743,5.058263625656049
2020-05-08,0.47020153623627403,1.0618527857160063,1.9011064118558791,3.2671737631714746,5.062797838111102
2020-05-11,0.465767780881603,1.0616484839929798,1.9002247743230152,3.264384237824924,5.06336027556733
2020-05-12,0.4656127785040275,1.0611086965341836,1.9039426485682136,3.2667443169210824,5.076200809557804
2020-05-13,0.4636720818052003,1.0673778414235615,1.905323913346515,3.2764584143970685,5.0844919724003725
2020-05-14,0.4606911498170926,1.0662652553401466,1.9014799971031262,3.2776682120211094,5.073828166694004
2020-05-15,0.4584311980755238,1.066773196511708,1.8975231515678885,3.2688480105002435,5.067701146589058
2020-05-18,0.4591905437868926,1.0655614932615494,1.8981184584840152,3.248127886001117,5.057608178658999
2020-05-19,0.4600004681820749,1.0679117868214811,1.9017482900935656,3.2504352433649473,5.0845564019809535
2020-05-20,0.46292104370442455,1.0684420779213977,1.9083059722875912,3.244519762117387,5.090909519816774
2020-05-21,0.46293860679871546,1.0676023462018862,1.901197118457268,3.243921485813012,5.084952657555677
2020-05-22,0.4594221635389763,1.0618244423641647,1.901299757853663,3.2390670200749314,5.078197137149428
2020-05-25,0.4589458244542244,1.062554367040031,1.9032583485023629,3.233781566169752,5.086249449879097
2020-05-26,0.4561730663097928,1.0616256382192917,1.904441025042342,3.2291899213700344,5.095298651375689
2020-05-27,0.45375947453694876,1.0614434162486304,1.9084783334624769,3.225140669210535,5.103279728506533
2020-05-28,0.4549205926537618,1.0578960424068944,1.9111004693684428,3.229798085141432,5.099024154920036
2020-05-29,0.4553089544649506,1.062195888925055,1.9071584686341214,3.2332399479002514,5.102082591364177
2020-06-01,0.45648408565582127,1.0647661184525867,1.9030993018793585,3.2259920149633845,5.1031917423405115
2020-06-02,0.4557690999612778,1.0690582364455086,1.9043491213039654,3.2195616066051826,5.093829138616127
2020-06-03,0.45735015908812854,1.0724991743478514,1.9083111430016555,3.2218363380319985,5.0845642001873665
2020-06-04,0.4565233532915483,1.0742761262542337,1.9088848132134664,3.2281513522246117,5.088683850632798
2020-06-05,0.4587567189570328,1.0708492787280544,1.9025730809351933,3.2343742003840967,5.090648361443234
2020-06-08,0.45944599683597587,1.07637944022027,1.898384395273928,3.228356747339415,5.096181878551657
2020-06-09,0.45903200309500664,1.0735965347676075,1.9011504586973895,3.2342926159308165,5.104092108938594
2020-06-10,0.45945618918335884,1.0727913118953827,1.899755878333721,3.2236349981249033,5.119085935163569
2020-06-11,0.459420467781409,1.0749120187372634,1.9002277075465341,3.222417691622843,5.111326891302409
2020-06-12,0.4626126808120349,1.0771816410988255,1.904489379703141,3.225339850278495,5.117629253289662
2020-06-15,0.46310355605719244,1.0788983512796593,1.8996805435126614,3.212867020200245,5.125121241454949
2020-06-16,0.4631003307124034,1.077697485835672,1.8980235728890535,3.225424161744758,5.1219999373296945
2020-06-17,0.4626233489983018,1.0758766909536055,1.8959320816355576,3.2333843328426175,5.123218569165387
2020-06-18,0.46430971743679184,1.083480288659424,1.8973536917816691,3.237266356676781,5.120352983598427
2020-06-19,0.46572554411489886,1.0833623468439244,1.900445244494757,3.2314761874313915,5.141438887431999
2020-06-22,0.4651778608542736,1.082877032690008,1.894524174667162,3.231067565683929,5.14248741433641
2020-06-23,0.462866577825028,1.0807363632171918,1.8945020292304968,3.235810086702507,5.147002465423523
2020-06-24,0.46106264154827126,1.0814703742644045,1.8979793456466818,3.229074117300508,5.144362622454351
2020-06-25,0.4606943164691869,1.0820644426661388,1.8905601998408383,3.22799127191308,5.139566276791844
2020-06-26,0.46339217148142503,1.0820157640400259,1.89030263007508,3.233453575011946,5.126546250174827
2020-06-29,0.46289181822293124,1.0831609439803895,1.885439492311947,3.2244860050013076,5.13754493642208
2020-06-30,0.4617035710030001,1.0884515564877166,1.8828732246977489,3.22648055326743,5.145229311396046
2020-07-01,0.4581821323765028,1.0866663983688438,1.872853086339823,3.215951935489703,5.1422183469516485
2020-07-02,0.4612092152477074,1.0867956495954503,1.878424022814843,3.2102888549562314,5.133214647921009
2020-07-03,0.4623472715396703,1.0848521042377985,1.877000706305229,3.207261299322175,5.13501373318521
2020-07-06,0.46393929147968205,1.0857361993202754,1.8737719388490852,3.210342632998487,5.130036765122241
2020-07-07,0.4658626675835408,1.0840307908161522,1.8750850070309137,3.2061378983834503,5.1278163394359195
2020-07-08,0.46553320712602286,1.0824544618418497,1.8709157661001647,3.206891188731425,5.11518073998989
2020-07-09,0.4657023883935179,1.0780758917196829,1.8663667879846397,3.202767819904576,5.117351435796371
2020-07-10,0.4686795922774219,1.0783692760681418,1.8724081046638945,3.1995841192718846,5.119721467816259
2020-07-13,0.4690387540560602,1.0796585849338567,1.8796427567772018,3.207088088318602,5.130668696658655
2020-07-14,0.47021380463618817,1.0852400139934337,1.877274502088072,3.200186719249148,5.129161280972329
2020-07-15,0.4719549060705892,1.0866485214370032,1.8815439209277365,3.2047416430928313,5.125825656200291
2020-07-16,0.47324076873543447,1.0852994690671112,1.882968082703689,3.2047352597799814,5.110258047539118
2020-07-17,0.4729844303949015,1.081220431804053,1.8773127575368476,3.2012819376465336,5.121267657022745
2020-07-20,0.4729166627092737,1.0775565707870565,1.8736002299614483,3.193976800652073,5.1301958881883145
2020-07-21,0.47447194358522554,1.0736696857686405,1.879804629158236,3.1870993828094782,5.130483272602382
2020-07-22,0.476023949305095,1.0793038118749887,1.8740974490269393,3.1826675126609305,5.117190962057079
2020-07-23,0.47836041450313393,1.0801672433657679,1.8832214463792387,3.181767186217604,5.105045691746198
2020-07-24,0.4794626084697536,1.0784183447079823,1.8809359976755917,3.185388244034542,5.0995746324585545
2020-07-27,0.4806558196969377,1.0755387658925224,1.8872592573007647,3.183586808475008,5.109226889547221
2020-07-28,0.4797633529633688,1.0729704423713406,1.8860370021221933,3.182186943363715,5.112130265899638
2020-07-29,0.478601053941225,1.0711425441878215,1.889236616488198,3.1816830020237807,5.09719669401082
2020-07-30,0.480162315289928,1.0750913098365869,1.8948167490486807,3.184543668172413,5.101238813156822
2020-07-31,0.4790139451538952,1.0750014794954137,1.9003765643194046,3.1884124850875923,5.0928473473651135
2020-08-03,0.4789725431476615,1.0706590802435918,1.8980391021962328,3.1800906922341614,5.087625225099992
2020-08-04,0.48173058962960413,1.0775904580677829,1.8946095497966362,3.1783982439757015,5.097342605225209
2020-08-05,0.48417173021429427,1.0741699746496853,1.8942847017576316,3.185762668079789,5.104997646063017
2020-08-06,0.48477530787588863,1.0723974687199136,1.8890827832734958,3.177865948357469,5.115928644891271
2020-08-07,0.4841830287162212,1.0763279018828154,1.8900398399759382,3.178311825700163,5.11569730970043
2020-08-10,0.4839362708955342,1.0775733507806424,1.886756653366828,3.177286761677382,5.124527555279092
2020-08-11,0.48567159117764547,1.0761635817817699,1.8910874924609997,3.1738867081377626,5.118666192641461
2020-08-12,0.4855985926227531,1.0724694810034885,1.8888070427961272,3.183431404044023,5.116090533295408
2020-08-13,0.4844820278367326,1.0695694106767133,1.881838006918207,3.18365241889723,5.11282760105136
2020-08-14,0.48691357734954854,1.0668499223194838,1.8874416660228843,3.192719289328896,5.1130662512336045
2020-08-17,0.4872767776278071,1.0668710177130325,1.8881751380362117,3.1927530525603625,5.100201340370484
2020-08-18,0.4861222659858236,1.0674442031648765,1.888291677597892,3.1955145878962687,5.097951291339251
2020-08-19,0.48708014636368885,1.0669982392789825,1.8926692567376768,3.1920512588427066,5.1124678643544375
2020-08-20,0.4890225831900739,1.0668805978372093,1.8961555627468694,3.18865469679092,5.101542582736323
2020-08-21,0.48700723706049837,1.0637284282516264,1.8931081485708277,3.1911107819724136,5.088249369917174
2020-08-24,0.4866063292337925,1.0646078365702982,1.891309022146723,3.1936769667182148,5.075762486640551
2020-08-25,0.4861129624986157,1.0684493924808092,1.8868572011464857,3.197264889117766,5.1023810810812975
2020-08-26,0.4870175368301826,1.0679610174355605,1.8809993929259865,3.1995249588394934,5.107029600890001
2020-08-27,0.48828155347590235,1.067414157316272,1.883313763065648,3.191506433277469,5.104326947046587
2020-08-28,0.48717860565334337,1.0676631604724305,1.8848825003058147,3.1866682212171944,5.105010151176669
2020-08-31,0.4841931033015313,1.0710177750517087,1.8879258171519049,3.191767878534087,5.107286545169137
2020-09-01,0.48625670081073014,1.0683336060533928,1.8930522389178885,3.1800170863416666,5.100882045411843
2020-09-02,0.4840168102695757,1.0726861480605892,1.8961501380975914,3.1817727297907004,5.095709877924752
2020-09-03,0.48455917867966347,1.0739498147788948,1.8996039760028123,3.1811014491962855,5.094133046602732
2020-09-04,0.4842952168822021,1.0740358568659916,1.8912921309701238,3.1861989404011193,5.086885495720383
2020-09-07,0.48462010469261024,1.0776755733759844,1.8900641900024238,3.188698667517544,5.0829161496501705
2020-09-08,0.48792257263602395,1.0741293871543551,1.8939224959811036,3.1847147858392932,5.086447065423474
2020-09-09,0.4939991358632676,1.0756955237630892,1.8892496610362828,3.180458685609483,5.076475533627273
2020-09-10,0.4907322610404704,1.076986452456609,1.8896163465676339,3.1773219847715017,5.102575027836751
2020-09-11,0.49270007335113625,1.0741800872634277,1.891694204330088,3.1808023630557254,5.110106593945614
2020-09-14,0.49238757780578096,1.075562001632289,1.893465618305442,3.166989080978394,5.097405746560487
2020-09-15,0.4944832868332061,1.0764119171704307,1.894940803537275,3.1679333576445363,5.072626711469481
2020-09-16,0.4963978129855644,1.0758757028113608,1.8973364544134574,3.1626351501211722,5.065751678618104
2020-09-17,0.4992173025999607,1.0784641554770518,1.8980594299931703,3.163780161908016,5.072595285114176
2020-09-18,0.4997872324302861,1.0767488927199789,1.8922077171636063,3.165847148627036,5.077499984058677
2020-09-21,0.49800807946037606,1.0775598564575088,1.8942355393052202,3.155873189129464,5.076391498955191
2020-09-22,0.4998633784377953,1.077164835110143,1.8953745255474352,3.15451199056746,5.07037707434376
2020-09-23,0.5000993735900834,1.07532074464112,1.8895755317440133,3.1554454127082616,5.06133576060384
2020-09-24,0.49963168715981515,1.0768293986964763,1.8950944725883596,3.1559731132799125,5.057309929892745
2020-09-25,0.49867923939840525,1.0762061914544288,1.897229823387352,3.1552399075612168,5.047186130154469
2020-09-28,0.5006919105366155,1.0717871720783,1.891708430103442,3.1479145824423327,5.043197352592385
2020-09-29,0.5038986495206302,1.0663839737641463,1.8884395294475533,3.1415028142584536,5.056506861950613
2020-09-30,0.501507944403231,1.0687511461683958,1.8861833212805688,3.1332345303219302,5.048794463958119
2020-10-01,0.5027518488881888,1.0650893458467154,1.883924267525366,3.136558803746969,5.054903276788639
2020-10-02,0.5020070745173435,1.0659274993269172,1.88509646828064,3.135865378696129,5.062537514918481
2020-10-05,0.49907252972095933,1.0660923550078016,1.881191061276407,3.135554859260373,5.0517415017331215
2020-10-06,0.49936794136248536,1.064986759676889,1.8857036082648946,3.1253218985973037,5.043307782987527
2020-10-07,0.49770166580210623,1.070856765048535,1.8898868220703664,3.1251202818137362,5.053997217357395
2020-10-08,0.4945461593465058,1.0713957871039164,1.892364091308765,3.1289221042456323,5.044739576960888
2020-10-09,0.49298267840205673,1.0736626875519626,1.8925410584103401,3.1178710667981866,5.04416471946878
2020-10-12,0.49092713056622905,1.074517136197982,1.8962908484709464,3.114658629245717,5.064564557690465
2020-10-13,0.48963375686010224,1.0738225179286296,1.8951870575797303,3.105236534456448,5.074362880261079
2020-10-14,0.4869819887061949,1.0737652516779217,1.8922891021341974,3.102714842008069,5.075215184778434
2020-10-15,0.48619170848894244,1.078140879974903,1.8970495407166765,3.097308890622643,5.083622490523747
2020-10-16,0.4847652102327745,1.0814051958527044,1.8983197117447526,3.099594343624493,5.083063269670607
2020-10-19,0.48551643798706584,1.0872611551477702,1.895583481182427,3.1006097810050512,5.093245588002642
2020-10-20,0.48670351595986244,1.087926081426689,1.8939125117142606,3.1083588074388553,5.072782933689177
2020-10-21,0.48722381311341934,1.0852952702295866,1.8909667997791995,3.1080343403430524,5.071390273725427
2020-10-22,0.48675292419767235,1.083973719396507,1.8990554992145139,3.110065267155678,5.050526874659499
2020-10-23,0.4862280690062877,1.0804103848211113,1.899071892964316,3.1067190222657874,5.0521404265418175
2020-10-26,0.48455391903146494,1.0827115172077373,1.8997029782093307,3.100100634358416,5.049778647559091
2020-10-27,0.4829279297126451,1.0809537682595054,1.9025878544007786,3.105109208966556,5.063385946025513
2020-10-28,0.4843351374488026,1.071787814420547,1.8977264104703504,3.112568739287839,5.0705042197114905
2020-10-29,0.48081573225150165,1.0791791415155367,1.9021125995354953,3.116802673483268,5.06524334283609
2020-10-30,0.48065428237487573,1.077467338100072,1.8996812150123439,3.1175900422220457,5.061181180270281
2020-11-02,0.48000722425175335,1.0757375653236143,1.9070012801568046,3.111745480895134,5.0649881455725785
2020-11-03,0.4812054884545031,1.0807524004015954,1.905750645236746,3.1185952499356957,5.059262539647046
2020-11-04,0.4783554644876584,1.077127646049203,1.9099012052957989,3.1220723058295174,5.0589388117832
2020-11-05,0.47838042589863033,1.0805374637088023,1.8999140128273226,3.1342215774854942,5.072105792428349
2020-11-06,0.47906639458134853,1.0787751363785303,1.8952134805229788,3.127295033784055,5.063814490593045
2020-11-09,0.47525693214410053,1.0748037500447398,1.8940390518869883,3.132470432791539,5.0593377469334815
2020-11-10,0.4731082761983771,1.0799209033288741,1.8859159198944886,3.135765071820788,5.056263423478988
2020-11-11,0.4729246965047515,1.0826901941700617,1.8883194576898543,3.1337129086193,5.087844157740845
2020-11-12,0.4739529903200201,1.0854501971236068,1.8895712901915993,3.141895917900518,5.093926584365916
2020-11-13,0.47431798894224547,1.0865531637639732,1.8856079795921599,3.1443099887910657,5.105247267756394
2020-11-16,0.4754388974481451,1.0883504686632062,1.8855441450727017,3.1386886306202957,5.112928524875178
2020-11-17,0.4732801524228638,1.0846539945889622,1.8887700539923942,3.1379785965226494,5.121282463535032
2020-11-18,0.47010265172340776,1.084988827160696,1.8803578559249143,3.1322854436800305,5.126018198908355
2020-11-19,0.4702716633349213,1.0822025381593436,1.8752638998599758,3.1294743493877175,5.129670890908946
2020-11-20,0.4678129568584931,1.0780357166021544,1.8739235466630824,3.1336973063089557,5.11516344436426
2020-11-23,0.4660823122063975,1.0792685765942784,1.8740184411696124,3.1396329505803613,5.118742089927689
2020-11-24,0.46794686891605025,1.082743025261257,1.873783995483206,3.140960224583097,5.11765865400376
2020-11-25,0.46832506802958396,1.0815929187885729,1.8773411746249489,3.1364597753235604,5.123113223032255
2020-11-26,0.4671887782190731,1.0809568801115694,1.8792500196075705,3.1387494258459325,5.122404631365851
2020-11-27,0.4657927152097912,1.0775424281763202,1.882036558969855,3.143089823673678,5.13003627429313
2020-11-30,0.4670345583235695,1.077564079614584,1.8764770560386372,3.13125715320224,5.139435600004622
2020-12-01,0.46745850019486945,1.079844307951749,1.877056351457835,3.1319560258524253,5.110313999758164
2020-12-02,0.4650293869102241,1.0822188911619324,1.875827781420883,3.130814887062029,5.105975071576505
2020-12-03,0.4611337394440222,1.0838544196888251,1.8816760689475582,3.1365371545944867,5.087401202517624
2020-12-04,0.46489734310930253,1.0819991261872417,1.8823736514970697,3.1388512895836556,5.089790648064043
2020-12-07,0.4624523846586674,1.0800487390569602,1.8796974357582057,3.1417573997924926,5.086783564285503
2020-12-08,0.46350777766526763,1.082434952476683,1.8831074408620259,3.1388659339942064,5.10034184899137
2020-12-09,0.466529163529944,1.0848709492733333,1.8853606320454843,3.1388758442970013,5.102414295609378
2020-12-10,0.4668243586676103,1.0843549643170376,1.8820742253549225,3.1445379541158247,5.097558995844741
2020-12-11,0.4656234853146759,1.0830764485943405,1.8806802665438458,3.144148675718003,5.106944711243197
2020-12-14,0.46277138723128447,1.0865781898746776,1.8793544807054123,3.1451966930523922,5.103762686664923
2020-12-15,0.4598913661586444,1.085498343880238,1.8842643250745306,3.13598094926174,5.098782711105986
2020-12-16,0.4606447558559972,1.087736140553809,1.8850772925700443,3.135569709043777,5.1027189652524045
2020-12-17,0.46354670850189716,1.0873256110292349,1.887984422484285,3.12349770923514,5.1188486791517995
2020-12-18,0.46275579030848807,1.0841830126861238,1.8860113355997645,3.1204008400189904,5.127384198234197
2020-12-21,0.46164434938418936,1.089019949106195,1.8873505367643224,3.1207819333653517,5.133053507887012
2020-12-22,0.46303931156581174,1.0893801407933894,1.892563980376041,3.125384118132259,5.160562993222229
2020-12-23,0.46166741705800224,1.0872479088537252,1.8911196733150384,3.1193891584715474,5.153238892858634
2020-12-24,0.46221638287325906,1.0830754918503995,1.8915802925303895,3.121631263332368,5.145691714489213
2020-12-25,0.4622999857734301,1.079205489455689,1.8861270675054391,3.130442223758541,5.14714740929361
2020-12-28,0.461481049656274,1.0780867552434052,1.883064835145799,3.126597760564247,5.162297673134657
2020-12-29,0.46144997333880095,1.083862141894006,1.8817270635778076,3.117315443033911,5.152880813371711
2020-12-30,0.4649762775681009,1.0821081562579833,1.877483706342001,3.119054482776254,5.170426539347342
2020-12-31,0.4661853434563028,1.086450520755022,1.8827716010520883,3.111902500737036,5.156035314453258
2021-01-01,0.4683703450648148,1.0860582297492125,1.879419572971122,3.106988509296195,5.154823133946046
2021-01-04,0.46653295634297465,1.0825147785759075,1.8825667673395912,3.1125285309464097,5.156557790602733
2021-01-05,0.4687248286381898,1.0810951450105564,1.883314112289717,3.1237899265986697,5.1477314714395535
2021-01-06,0.47000286958912774,1.077252181239344,1.883437520083759,3.117785785900621,5.1415191277902315
2021-01-07,0.467003677396009,1.0746842758834525,1.8893821746636195,3.113361267460528,5.149485432583588
2021-01-08,0.4680832588627512,1.0720270316978247,1.8803397734759093,3.1107220536860756,5.163900990008701
2021-01-11,0.46705671058916187,1.066315620095381,1.8795549538886167,3.107435205364923,5.142754886383741
2021-01-12,0.46396510323651063,1.0708540083018252,1.875233432542355,3.119034960447795,5.144557250238334
2021-01-13,0.46422465470116586,1.071487059392492,1.867387750905823,3.1158515534696685,5.143424161202176
2021-01-14,0.46530273988329107,1.0694282241756377,1.862608823970792,3.113525041982512,5.144498124758415
2021-01-15,0.46560595602058025,1.0700934974149379,1.8626777741108045,3.1232221068215607,5.141330460002253
2021-01-18,0.4653876788508887,1.0675870562340117,1.8597763855939786,3.1266821646907963,5.12842559030669
2021-01-19,0.46472650817397204,1.0595738703379023,1.8633628399532793,3.1325975600884917,5.143848560087136
2021-01-20,0.46965968419265514,1.068443945237582,1.8625074565615138,3.1271608828503576,5.155441856070443
2021-01-21,0.4672945454155979,1.0690127448676132,1.8612085031426302,3.123979804751303,5.154401964181474
2021-01-22,0.4690403893803123,1.067245705749669,1.8599273793406057,3.1177414946052293,5.14951883205674
2021-01-25,0.4690712353220902,1.0614439613146367,1.8595334017160876,3.1225490638814444,5.143424425766682
2021-01-26,0.46736230230955617,1.0569615119292088,1.8578594875763166,3.129900523128145,5.117567893518537
2021-01-27,0.46726550420829904,1.0619249877178736,1.85445447278606,3.1263018769130557,5.121106094264561
2021-01-28,0.4644796389331218,1.066430803364269,1.858411212321964,3.12411642897563,5.128909330167589
2021-01-29,0.4632886581195081,1.068690448472266,1.8559148321204084,3.122193488585398,5.130288351328687
2021-02-01,0.4631947894678369,1.0653452173570364,1.8543807256550235,3.112910144625729,5.12942498698269
2021-02-02,0.4600925553506386,1.0698751393209676,1.8560983459753848,3.108867212159171,5.1307588220675555
2021-02-03,0.4611053204276147,1.0712244871748005,1.857373310960014,3.113506809447753,5.12222656225998
2021-02-04,0.45917779834579164,1.0731892605198552,1.8537995587106297,3.108254298421082,5.117231009986277
2021-02-05,0.45627435642976455,1.0745277733531848,1.8568194864870726,3.108812189594312,5.115567679703955
2021-02-08,0.4541135209581078,1.0700068117993067,1.8589701678464263,3.100964075747527,5.1225344454516035
2021-02-09,0.4584654292817788,1.066412328947066,1.8596820671831753,3.100100070280754,5.136323029184555
2021-02-10,0.4545093009980411,1.0648816744478409,1.8579567997808493,3.096720143353238,5.134031550754825
2021-02-11,0.45538154717558066,1.0668125935704402,1.8563298770187637,3.089390114450535,5.123583695379171
2021-02-12,0.45387827463354213,1.0626712973237107,1.8555226886067573,3.094132431027466,5.123940163286806
2021-02-15,0.45317801829050697,1.0621452580788782,1.850595360842246,3.099212195194672,5.1440550744126945
2021-02-16,0.4543858801478676,1.061615429548389,1.8504382870478584,3.093394962921256,5.1344770100613575
2021-02-17,0.4554955175775455,1.0639936486163717,1.8540066952096463,3.092097862136094,5.143335417532685
2021-02-18,0.4541341247392219,1.0660176632231948,1.8575121799689824,3.0923637742345287,5.156695023093891
2021-02-19,0.4514184767259553,1.0629869854360383,1.8559887728838766,3.0814752035117614,5.153094874495637
2021-02-22,0.4526627586733566,1.0673270439445002,1.8602451059747787,3.073092647153397,5.146087628718447
2021-02-23,0.4537675130593753,1.0638373244582493,1.8678687241928964,3.080810353771598,5.151837195546779
2021-02-24,0.4531975740417989,1.0671140427839516,1.8666038940518452,3.0744195923925823,5.15536936327482
2021-02-25,0.45408146280941564,1.0654636080889064,1.8693699528775738,3.0819686910420927,5.16231710498803
2021-02-26,0.4531898038474646,1.0659553859492066,1.8603187130268106,3.0738962089957926,5.183054199302927
2021-03-01,0.451535728717395,1.0666333483295194,1.8552861261140827,3.0778491756586353,5.184724664836693
2021-03-02,0.4515436530796372,1.0672264706516459,1.8556506102314168,3.075981357013573,5.172802416347132
2021-03-03,0.45258171856182017,1.0692499682469494,1.8516236779813433,3.074956759398647,5.173468816368817
2021-03-04,0.45320021910092506,1.0704243467407502,1.8597804861602332,3.0860923748798506,5.17588438431087
2021-03-05,0.4542185444610784,1.0727752941303617,1.8621720049094193,3.0785672550739385,5.188556070681752
2021-03-08,0.45269738671450016,1.0741691540113971,1.8660353314968519,3.082136044251505,5.186588426727476
2021-03-09,0.45586114896401664,1.0703757882346197,1.8659192258722095,3.085456982232852,5.182497748390522
2021-03-10,0.4551763872533394,1.0711851854582934,1.861906393792755,3.1055844225678504,5.168785808428856
2021-03-11,0.45493855595038624,1.0694935757507775,1.8598311526640554,3.099121637646459,5.174259936349497
2021-03-12,0.4523012441319505,1.0661657883170557,1.8608486745825608,3.0953657288854384,5.207742008204887
