,sp500,nasdaq,russell2000,eurostoxx,nikkei,ftse
2021-01-06,4077.1596991257716,15116.26064652103,1672.2936575217207,418.2946962058651,23265.121535382208,11288.699608835557
2021-01-07,4076.337510865138,14877.552692163608,1690.4305857527381,418.5740452550089,22993.391640667764,11275.13812523558
2021-01-08,4010.669306046843,15102.848349809352,1690.0019483505475,408.7195280914751,22750.71246079713,11277.303221212827
2021-01-11,4029.905206747802,15159.257584673622,1725.171795518793,411.887721045977,22968.983875793194,11181.421252436869
2021-01-12,4040.2897762699367,15101.17753193685,1730.1171422623243,412.56390235554517,23065.233691449645,11034.105003772898
2021-01-13,4053.282493151789,15136.222254872426,1724.2162463168868,414.45485620588744,23304.546236969894,11109.562885019886
2021-01-14,4003.558907893075,14822.67809308034,1694.3403359668234,411.63050304930033,23385.745177639255,11182.256699013884
2021-01-15,3962.2799519241457,14904.259648853109,1690.1226912823392,410.171450415274,23426.866929920467,11345.075381593937
2021-01-18,4005.9899562708347,14729.097961845497,1684.5448530544566,408.6085949067751,23052.104976402647,11267.813672563367
2021-01-19,4006.408375758285,14498.8520628194,1703.0131125170126,412.90561680571267,23002.11686437252,11341.452630957832
2021-01-20,4035.7152809665517,14242.681846527723,1712.3580901992318,411.465567851216,23005.333686405575,11315.896248959627
2021-01-21,4038.875987639854,14441.399453867378,1690.828508610965,420.1584376423524,23441.38870668516,11440.532640609195
2021-01-22,4042.097239206616,14341.014965179535,1694.7086189144572,422.0947899817667,23603.745827825605,11549.190986938045
2021-01-25,4082.0446316434977,14613.562118643717,1707.9050486726114,416.83682837421844,23957.626904392822,11574.609423443044
2021-01-26,4063.020477834243,14528.370640352003,1737.2952678975942,416.42605113094663,24103.208016636338,11542.712445712075
2021-01-27,4068.957394923726,14239.426112052237,1754.95060687587,413.83723396888723,23949.974748243345,11646.001133803351
2021-01-28,4052.182089076519,14057.185760540076,1770.340318393578,404.8802134232766,23986.20339732501,11717.299591445268
2021-01-29,4036.6016018153314,14274.084474086058,1772.2185537681535,411.4776188432796,24049.62590873618,11648.636642129104
2021-02-01,4026.1398557279376,14255.94527963582,1780.4973523369465,414.4943363187336,23844.675527930307,11512.927834590377
2021-02-02,4037.0963419685777,14170.702602448127,1805.6816931197143,416.82879875315894,23767.14027155852,11486.484986769661
2021-02-03,4019.787347047161,14206.415872283973,1779.931676573002,417.64329748310587,23730.187444148316,11646.591934614358
2021-02-04,4072.275966566259,14300.48213253769,1773.8018898405392,411.99668672666786,24101.64528523869,11770.259925059096
2021-02-05,4037.88122638611,14500.814523437995,1759.4371876241441,410.12779914127515,23634.86787765364,11655.959552078359
2021-02-08,4032.354511962272,14761.568036192299,1767.4790195649884,413.7032144462335,23915.065735856315,11536.954341086659
2021-02-09,4016.639174049435,14706.695984908762,1792.1043219063447,409.47839435645454,23711.798325712298,11672.769151746643
2021-02-10,4076.767374179243,14481.498640331305,1781.0529214428093,399.23418952976823,23412.20562777586,11556.966840682107
2021-02-11,4086.8188388675467,14418.336397491928,1734.935498266378,398.4472749570896,23684.00846391167,11613.40711324132
2021-02-12,4131.031865313812,14472.021142149884,1727.7625320253724,398.00198002850817,23858.157727928676,11552.49896286524
2021-02-15,4071.7284088578367,14313.333880162507,1745.8145596080421,398.6609257040416,24152.04078922329,11724.092900875088
2021-02-16,4084.6378346035945,14157.521633067456,1756.8375086666417,401.68484314991434,24345.418173461727,11646.317341481275
2021-02-17,4123.018349587217,14224.422358490043,1765.8150339394458,404.366514509635,24831.56032615933,11769.65479763509
2021-02-18,4128.472442738608,14224.652392735477,1761.082779752646,405.5342029060562,24973.295804585923,11792.767196976194
2021-02-19,4174.524742627338,14238.785494482188,1737.0099438169061,410.5041518520972,24946.16144280159,11823.071703973628
2021-02-22,4155.017670658459,14117.728137346561,1747.550532761628,404.39186908203544,25037.409526709413,11616.962728758372
2021-02-23,4215.6538146744715,14087.16595847928,1732.2121071371396,406.55367447337323,25343.190325622167,11390.127356707126
2021-02-24,4314.675228025643,13939.38034980275,1774.5214988319178,409.222855313847,25165.68495832239,11370.933927562368
2021-02-25,4301.177260154641,14096.649748886133,1786.367457802551,404.27304998995004,25019.901616694555,11399.613180541459
2021-02-26,4284.165995640813,14280.230306027883,1775.6722412324548,398.31863105782423,24956.473160238278,11287.591684605462
2021-03-01,4348.573482193233,13972.430589880063,1764.4406921915904,395.46690018048037,24467.487590258952,11180.379421926245
2021-03-02,4419.4366243956865,13824.963736515052,1763.3425285256897,392.96936281441003,24509.369686867223,11240.230829081169
2021-03-03,4398.538875173547,13584.985162569908,1759.4023023646896,396.0479612882995,24080.009090761567,11300.542426881579
2021-03-04,4382.256064112818,13487.169367616654,1781.7206223619223,393.73290735255154,24101.77894740666,11289.923651338106
2021-03-05,4372.098669035349,13481.757564874193,1786.086867484589,390.4793013066582,24309.54237204998,11372.586389217007
2021-03-08,4315.504015471098,13255.321434528465,1772.4269659838892,388.20814195544943,24209.136027999382,11255.814711715324
2021-03-09,4278.017305840105,13116.640049702579,1809.9932852978775,392.667226197769,24604.534181653253,11223.134418843392
2021-03-10,4237.198998716375,12966.487464034339,1811.6990078505657,392.8362434219969,24272.99402445618,11392.950526048653
2021-03-11,4206.7844874749735,13006.517707253022,1827.745654313345,392.249931300716,24557.400124430747,11403.373927022616
2021-03-12,4207.428761256625,13025.14475804809,1816.2482356610465,391.9361097870244,24724.72938739416,11419.758438720204
2021-03-15,4219.386893657095,12920.151011588474,1824.2293242558621,397.11774163042105,24331.548931148718,11660.184543110907
2021-03-16,4286.9182016838095,12955.31773063593,1831.2019116436009,394.2617831112898,24967.880879950328,11516.833307439063
2021-03-17,4246.263039694974,12878.101950960245,1793.8707690520114,399.5666080910605,24962.74797769865,11602.839559393693
2021-03-18,4290.1830894127725,12843.847985655482,1834.35489159442,400.52755099524575,24764.64115814421,11780.083103764324
2021-03-19,4283.1476677492865,13109.477065555739,1861.1311333332856,400.00518543859675,24443.50992476553,11749.175448355829
2021-03-22,4283.1706378568015,13328.215672783666,1853.7440275287906,410.1289186686251,24402.196206729535,11843.599777410427
2021-03-23,4314.2158935227435,13128.35941406645,1832.008939710749,405.9224745196757,24382.421513979843,11742.477044256433
2021-03-24,4267.936349575185,13266.952734507933,1839.7458391061057,404.6085612747735,24415.950574747538,11673.424332855238
2021-03-25,4286.391322311681,13404.090022997229,1842.236256491083,399.74342153767356,24356.642680776156,11717.371247110897
2021-03-26,4295.669310981476,13227.435383100512,1850.1806395495432,403.67074863400137,24512.906142689986,11805.100378054694
2021-03-29,4318.971223456506,13365.335784841105,1854.819692488913,410.610611472906,24432.44293493835,11927.736820585551
2021-03-30,4333.619819585872,13620.014704357714,1865.8904636831153,417.5906748001989,23993.09485854383,12099.814191851463
2021-03-31,4442.190002989164,13444.717791972138,1896.3424727964118,422.82704786010993,23968.64747342056,12096.09931867144
2021-04-01,4416.081476165182,13304.75782462482,1908.9515103905198,422.11830318451894,23439.155178298333,12229.670565513556
2021-04-02,4394.840258734428,13475.217551685259,1887.6739350443038,420.7031896587596,23527.30564516204,12195.662987467944
2021-04-05,4369.651648139989,13527.204182747926,1916.7218228194956,413.7987360781617,23317.83375697585,12298.336100944667
2021-04-06,4347.564058871633,13624.839691382851,1952.0791306520314,422.34729465571723,23363.34838166351,12324.991504533455
2021-04-07,4322.027027238417,13688.70027688653,2020.5436681750866,424.4547150697024,23664.355041149556,12378.125789751703
2021-04-08,4375.577656584837,13761.09092938451,1996.3811293363142,422.49391720539376,23460.53128645435,12429.019331126983
2021-04-09,4439.9207118990125,13550.303141066344,2002.5134175328417,428.23162495355245,23706.443037698733,12253.243850638519
2021-04-12,4416.799989346383,13728.73099186771,1957.4506864124544,424.1944091439456,23618.321426693918,12132.952570503623
2021-04-13,4382.244908476865,13929.652066984687,1970.1440508412918,426.0465354022088,24021.140179673137,12147.789630107129
2021-04-14,4405.094615148614,13899.665859197825,1959.0517393444989,425.43886891708854,23947.42050571323,11966.963565235306
2021-04-15,4382.971214868958,13900.753877813464,2001.28478816899,428.2836813777024,23765.786903833217,12060.07731118797
2021-04-16,4412.903919858363,13653.691747498144,1985.0328253662096,428.13989138810723,23930.454462954796,12158.294625391485
2021-04-19,4424.065169759734,13746.14167356687,1948.942916933771,422.05633225840035,23840.95450507825,12197.742637550866
2021-04-20,4359.219694890338,13848.752350241659,1939.6193666765955,422.50192402462295,23659.91177082592,12078.324222993699
2021-04-21,4428.858456253616,13846.726385737806,1898.2465766867253,427.0601457816581,23561.972072806002,12231.975610448488
2021-04-22,4510.609765670604,14041.857781589391,1914.6893669683675,427.0634921999604,23561.412191912295,12459.917200857051
2021-04-23,4485.224564037527,13993.990116672494,1871.9613246588451,430.50184495444876,23871.261520215583,12480.148261846583
2021-04-26,4470.077890718139,14097.199587703733,1873.2960955937588,426.1299717825655,23442.203438262026,12541.236321269042
2021-04-27,4485.091335291507,13933.164967116274,1831.2294895673297,426.1459056631496,23456.72040391208,12567.76916146981
2021-04-28,4502.334573467155,13937.58699405501,1825.5100547269337,423.6124237000503,23605.35588661604,12631.529510057488
2021-04-29,4534.235607224025,13916.788614603785,1859.240295567362,426.90381106850293,23658.179042325864,12621.727079247896
2021-04-30,4627.650135002415,13962.765440463421,1867.3598337005458,427.166320891285,23962.038048590566,12621.587253753578
2021-05-03,4621.775461457904,13909.22768575288,1850.3697916137692,430.24223312219874,23954.698940416118,12728.258073427145
2021-05-04,4587.1908430310605,13895.62903515272,1850.4748216038304,435.05109541954,23922.282514744737,13000.777937932133
2021-05-05,4526.212433128927,14041.707753292472,1851.5817489813771,438.19050493535644,24066.465238022734,12840.860034371823
2021-05-06,4495.392093000166,13976.537788627784,1861.9486326271322,439.5187411331399,24098.798082632173,12832.714918143782
2021-05-07,4496.150601727447,13715.471084595143,1834.6981914146204,435.26326680303384,24019.057979006822,12700.228116707172
2021-05-10,4579.084701207213,14011.656776624332,1847.3910738529971,435.38171886676923,24146.439891515693,12886.009899556728
2021-05-11,4557.67238375193,14252.341295529652,1793.1732717178554,433.19135522701896,24006.41423298044,12821.71332690758
2021-05-12,4570.1507416138165,14039.879472617455,1781.4661274473083,431.83085731669235,23876.631165803097,12659.02107924587
2021-05-13,4571.68526587796,14164.50437378462,1772.6104374745817,430.34305253975873,23766.417992372677,12735.528189607965
2021-05-14,4628.3007086938105,14087.510416360357,1785.6685408140631,426.25511382438503,24081.42182828411,12939.281358424167
2021-05-17,4747.568890423079,14140.50546929682,1786.8273314488345,418.0397345274907,23354.17118796463,13020.441458603118
2021-05-18,4724.739314156155,14198.915507444572,1759.915579093658,415.3720430223556,23451.282244073536,13048.346619988657
2021-05-19,4703.976946053588,14167.494818137311,1741.5509931036145,416.2998988155052,23468.298077855514,13100.308637165883
2021-05-20,4755.446021463655,14042.747362958242,1746.0537385481643,410.8123291091813,23102.937291893868,13271.052373955874
2021-05-21,4790.25072618852,13934.807888878873,1745.233545937127,410.9999973688196,23180.156651192618,13170.619790989374
2021-05-24,4881.107762633262,13789.9652736333,1734.813864298132,418.93340054194886,23294.194767981924,13161.313115782876
2021-05-25,4912.050480496728,13660.589660413461,1726.3320614746988,423.34500617849693,23433.996571320902,13111.639538616933
2021-05-26,4896.857896865084,13657.77367355628,1740.2425827696443,430.42986058368297,22853.012337446715,12977.759370028734
2021-05-27,4928.2298535334885,13548.660082530072,1731.0286625417557,432.24252071724356,23158.80162620692,12943.298521941704
2021-05-28,4985.333429305736,13667.679977742724,1730.0437008551062,437.4186673619568,23005.75671589381,13076.219594917467
2021-05-31,5028.7298684811185,13919.807039720485,1772.03065471555,434.38313608598264,23165.011618812605,13146.823587833958
2021-06-01,5056.753674132699,13831.268173632692,1744.9885649508458,431.7145455678535,23337.363959489205,13227.003363236714
2021-06-02,5113.221162526609,13879.302148723425,1710.14067207929,420.018793238131,23152.33081486445,13248.40836491742
2021-06-03,5175.566442691032,13970.853097514011,1725.5652624640454,425.12683278222363,23306.858026605114,13314.78175205285
2021-06-04,5249.688782837152,14058.366902036994,1713.3740167550359,431.8027013820517,23230.82672557223,13222.83901544797
2021-06-07,5286.36887743052,14079.615606472298,1708.0615073386416,429.54360790362597,22782.980915065622,13189.972472594854
2021-06-08,5280.177583682806,14213.543571454464,1694.0678373939013,428.58163766400554,23044.838206460354,13216.722239738776
2021-06-09,5290.564415657894,14304.325295611912,1689.9041548399875,425.4792975627195,22884.378676876244,13253.697906626378
2021-06-10,5357.040831919536,14100.460780047782,1720.295254672242,427.23505299491353,22707.764184553973,13295.867073920914
2021-06-11,5315.955774870194,14255.98706848775,1736.1622483650922,432.1693296668953,22629.8964057467,13283.302246351182
2021-06-14,5338.212262811064,14416.33114115359,1753.3232722853386,424.76725450865115,22697.474908782984,13242.166375016548
2021-06-15,5319.884108228414,14292.935517038928,1726.7104591808775,426.6338454905134,22694.20490847632,13622.480619267952
2021-06-16,5324.073241549776,14308.018194777656,1705.536342197209,425.58146022508845,22821.44304982191,13737.741591915616
2021-06-17,5394.800991693721,14433.928009640442,1652.9548865808895,426.1917201723012,22540.165364248118,13792.944333769095
2021-06-18,5407.8078066062235,14406.333719207449,1638.8994987190722,428.2757721195762,22390.213070633923,13768.13253056392
2021-06-21,5413.022909785833,14600.469677392985,1656.8024026170544,427.59822940340985,22374.495763796112,13716.35100483625
2021-06-22,5342.120096789354,15023.39374334638,1666.8863841005816,427.28357332117304,22786.8561384043,13704.318948440901
2021-06-23,5384.656918561496,14890.709647851836,1663.4915267931835,426.49790493479526,22771.333296433644,13744.547422953769
2021-06-24,5422.10635563881,14652.867263285,1663.7488637407903,430.76423257814565,23015.205429484435,13516.05916758001
2021-06-25,5542.111380657631,14715.08074628516,1651.8069053605063,432.69732997650686,23032.841385390657,13329.206321677666
2021-06-28,5527.825023761443,14851.324001050009,1656.188071617387,433.78159825365714,22936.224211477464,13256.802852690877
2021-06-29,5542.703182925587,14819.090739623643,1670.8033700246872,428.3985780443468,22891.638897417655,13285.4939536342
2021-06-30,5559.297131891783,15086.414213724378,1641.7735713828756,426.905267381071,22864.169222282388,13260.869844272514
2021-07-01,5649.772095396553,14853.128923490389,1647.8417710122196,430.8698049431025,23004.432544067422,13441.258663966053
2021-07-02,5647.213001047293,14985.544916540994,1665.4024641408068,431.1614890356748,23314.044762788206,13265.963533655462
2021-07-05,5665.793547426841,14885.58638897906,1658.4642256413065,434.13448318732486,23403.033726834445,13180.237428307139
2021-07-06,5703.068605423107,15201.645121110256,1671.9105672105193,441.93376040707653,23676.316520368855,13364.508030067274
2021-07-07,5716.562586043404,15574.240243749624,1724.3436870337603,446.6562913926693,23468.781708541625,13384.288489883958
2021-07-08,5693.9002103555085,15440.30366130478,1723.054273308455,447.2063858563798,23385.725928664993,13494.890671998026
2021-07-09,5707.798450974602,15347.743894809577,1731.1980783433528,445.05537157198694,23234.165983769486,13748.07131836585
2021-07-12,5771.933086587756,15515.26535807982,1717.8356045203248,433.82417854045696,23312.865299425295,13666.349486196556
2021-07-13,5715.569276925458,15452.497300177905,1721.9476954673964,433.22383128731525,23242.691134968092,13658.234010999111
2021-07-14,5726.027035407088,15453.34819788806,1731.3546748487838,431.9414346118483,23413.126137676452,13628.843647928165
2021-07-15,5688.800941780863,15467.328240040828,1735.7579698822606,433.75717038254294,23215.413613297515,13393.182718941613
2021-07-16,5759.62916613275,15120.302059138801,1716.9828860118141,433.21972257606143,23234.190106259277,13359.785863784582
2021-07-19,5674.779063493175,15126.863469565133,1721.5671950928406,431.96171722716707,23395.090361466027,13469.731018948467
2021-07-20,5645.898873054664,15010.738573213643,1749.9457761407148,424.4049835657944,22945.42791967493,13539.306299732958
2021-07-21,5670.018823494487,14930.919363099232,1759.2817253236876,420.5430347500361,23417.082604070274,13618.805701521063
2021-07-22,5761.619340050151,15198.53495112248,1778.6019093128427,422.67372041261143,23363.45882187346,13576.865488612968
2021-07-23,5760.7118699620605,14978.489304704795,1774.676300710229,430.05321315208766,22923.340807361885,13500.768852973259
2021-07-26,5731.608780860854,15133.64342059444,1790.0253032413373,429.7628180695963,22966.938526692913,13659.042430603806
2021-07-27,5842.295149025125,15092.062900464327,1796.240174827314,431.3005570227535,22983.42219579765,13602.004259300893
2021-07-28,5760.61905073841,15050.452241484802,1778.1699662885205,435.53799078631783,22974.734540214784,13642.085806876925
2021-07-29,5636.834525437952,15202.227966524148,1785.1114636030554,432.1369010264191,23200.261784662915,13666.232464180366
2021-07-30,5664.455829138193,15273.383750908237,1766.3523282829303,433.85168093591045,23374.280619940786,13850.11781478878
2021-08-02,5638.849417275986,15387.130076516261,1754.7620841965056,430.769207666705,23449.775428139168,13975.360430537752
2021-08-03,5584.083061226817,15575.133354278654,1759.1184765163036,434.62383581040075,23559.437799286145,13816.637683995657
2021-08-04,5626.430315144182,15522.556367297571,1765.5738907336681,435.4122566956855,23545.504623621375,13673.110748778545
2021-08-05,5642.960807569915,15417.828150459629,1743.1836645960784,436.8423761511,23952.068691470624,13748.45216450731
2021-08-06,5613.95155191735,15226.310875319718,1764.0911366313862,433.55470655525676,23625.066374868587,13744.615812550339
2021-08-09,5544.8828590348585,15084.631173894244,1775.89655634816,436.75014503918453,23665.8595621093,13692.433745601686
2021-08-10,5596.032037312574,15627.513973031819,1762.8401421491171,445.98615678982344,23689.945111937162,13821.699233331383
2021-08-11,5635.21551955678,15870.305451894577,1733.72959999345,441.62480600258493,23882.453487694638,13849.164807880674
2021-08-12,5632.444353649209,15622.52408060636,1731.6596128962385,440.256833385986,23700.550109798613,13859.857976290843
2021-08-13,5739.271377042318,15383.976019756932,1723.8578268332956,441.4085781676595,23317.4333309048,13961.29076154411
2021-08-16,5680.725944026992,15482.162596627331,1726.6927886506746,445.0122652201027,23361.49905135206,13918.346097061474
2021-08-17,5596.905402831622,15593.126005102298,1720.4865656433162,442.6557193005471,23433.25832680578,14119.002311787162
2021-08-18,5560.978415387226,15705.18765838057,1683.1829321093503,430.24794540750355,23774.24022390442,14023.099996552672
2021-08-19,5561.223876064955,15666.561227987371,1676.6659569610545,436.2249046639612,23496.83194161768,14110.216564443252
2021-08-20,5577.537139558605,15652.375922576395,1671.6999905912644,439.67328923047984,23763.981305509802,14296.534856248893
2021-08-23,5566.870877407441,15723.352470963431,1684.020873008182,432.14191648039684,24307.949209578797,14123.60883997817
2021-08-24,5589.252782187041,15748.9927945989,1671.7608702760874,429.64599963460796,24230.43683712157,14084.203737107457
2021-08-25,5522.095706491403,15339.02124332224,1703.299343585743,436.5125265099353,23942.968119713278,14233.212732911465
2021-08-26,5604.582817558021,15305.925839087029,1668.1636062771101,442.9632929928191,23859.975651304794,14385.724467218055
2021-08-27,5602.780878138188,15158.730629689962,1692.8905326368663,447.25401273452417,23872.694144279867,14367.836388467495
2021-08-30,5668.181905781712,15199.697660497535,1689.390466766927,446.6005190105346,24010.105009209365,14277.146032724464
2021-08-31,5690.442292804512,15753.317890428036,1706.0401423294907,447.1051214093679,23884.814280342656,14404.261494534243
2021-09-01,5719.278792307387,15832.23854710374,1708.220148273861,446.65387696582536,24247.251673547915,14562.016129869466
2021-09-02,5754.725010927369,15782.171368835043,1730.3161653270436,451.8271998623562,24000.21929158446,14413.746116506278
2021-09-03,5783.366769912212,15966.217022923396,1723.63544643309,448.00545380184093,23613.276981371688,14261.894089199648
2021-09-06,5823.4294678140095,16068.277147875375,1703.4950684345326,444.5298290373839,23870.98636013948,14295.085939898421
2021-09-07,5903.743442659844,16158.92045057461,1730.7945089905265,449.1541598797654,23364.709002384643,14380.345344758884
2021-09-08,5918.297420050863,16286.288408378827,1729.3262983276584,449.08965480491594,23328.745275825462,14345.952997814367
2021-09-09,5963.217519854313,16697.981720878364,1734.232644692602,455.4149359895634,24029.026868623943,14437.962838632262
2021-09-10,5960.847993970941,16481.397856853793,1758.481155602244,452.4933935827777,24035.88922822355,14350.017894025019
2021-09-13,6049.6716161158765,16584.960119916275,1739.2231357513567,452.38127313920637,23789.58643643908,14081.209880509432
2021-09-14,6011.776938812662,16410.543166829182,1751.3114320149962,448.3441639167097,23786.13038271676,14031.712883760789
2021-09-15,6123.051348909552,16529.784663879505,1740.6479728503316,448.51167731835505,23784.165470144184,14043.907695549979
2021-09-16,6123.6539826453845,16357.474252176125,1738.8135685087432,442.0147751544781,23829.97792159145,14013.256029438873
2021-09-17,6039.100093113157,16285.363933840337,1740.8915700391547,439.99196781781234,23989.43617907002,13871.337768715872
2021-09-20,6049.855996999873,16237.4673924418,1712.858967157575,433.80456376500103,23762.21888850474,13648.829848121943
2021-09-21,6011.678280455962,16437.347378813578,1698.8696926041941,436.94497578873984,24152.672695657504,13589.774101517602
2021-09-22,6065.2209052468,16628.373244201222,1724.7975051648532,440.20716039859406,24218.575333028846,13703.641486166849
2021-09-23,6028.670429674122,16389.77922623969,1742.3009280297906,432.7224821134133,24395.48096862366,13862.682892722793
2021-09-24,6004.785836188635,16410.41738919076,1741.7973414702078,438.62432236453446,24259.661097102795,14015.025743696395
2021-09-27,5894.325354925896,16280.529620575528,1747.1522501373506,449.7101798361323,24565.833311047983,13916.315313162795
2021-09-28,5870.612111545929,16044.4284206372,1742.1961600235088,450.05198829461125,24515.669931414905,13775.992138950873
2021-09-29,5731.2508642833645,16012.272103310483,1768.8908165084715,447.30165641571836,24590.117864577172,13841.699647559604
2021-09-30,5643.339045455073,15962.605342397157,1765.699952650912,460.0691244288555,24381.974621750254,13924.969929914174
2021-10-01,5689.073492175354,16437.023516195666,1770.909231914127,454.13897834455133,24160.809376260662,13979.29856836669
2021-10-04,5736.622777448718,16532.284580277643,1793.9422645923362,454.36653134127516,24328.435873610088,13730.095631321834
2021-10-05,5763.897984235177,16268.901976242929,1779.3196863166793,455.3189847903516,24235.640774902473,13627.092985745312
2021-10-06,5711.044414805435,16168.404282477628,1810.5408413019272,461.58029297516424,24048.752009688727,13627.539966488284
2021-10-07,5711.175120272664,16376.274981621576,1780.784465866302,463.37925127839287,23911.42782194548,13691.384497255769
2021-10-08,5713.824960516562,16796.51170419333,1813.4192349647249,461.2076990408516,24079.76556936459,13790.041413765639
2021-10-11,5650.494942251927,16486.921764015922,1806.7106148629682,456.9591258022614,23945.500175387984,13812.081784606928
2021-10-12,5738.269634726306,16124.883921953693,1802.6099486659043,455.53422753840397,23928.31396669765,13857.344726042676
2021-10-13,5791.484183450312,16496.58800760552,1765.8545301311756,451.0839890311112,23941.30138519161,13872.086018667078
2021-10-14,5781.582820363601,16583.6136152022,1757.7267575116557,451.43504658807217,23514.791544110616,13961.84638288969
2021-10-15,5786.0280388222,16420.77060932741,1738.3251948302259,449.0234978146472,23195.561768533007,14005.348576285947
2021-10-18,5800.978140537542,16535.971330704495,1727.4013684393565,442.44962410588926,23278.941461479044,14017.836290450798
2021-10-19,5685.438036202784,16022.877124934692,1725.4832263344722,448.13574681576665,23125.259036203817,13988.18409231198
2021-10-20,5674.227638298169,16033.139875138939,1744.3526066410711,446.0399390602458,23366.66099420031,14002.61462230726
2021-10-21,5638.3674134285875,16105.831791682729,1749.0338156025216,440.5173544098514,23590.622670190154,14067.88532363856
2021-10-22,5584.711580891007,16294.128963527395,1755.6529347105325,439.90829892837695,23761.23246737827,14105.971007116874
2021-10-25,5571.805296070732,16105.658824078475,1735.1983257537677,440.3410436108545,24181.51715488638,14158.550136162312
2021-10-26,5674.754791828519,16131.882797618917,1719.0812918455956,432.7827361182067,24172.10211470834,14333.896654338918
2021-10-27,5713.958430202274,15962.415828030005,1753.78262417278,434.3478847871012,24330.776937200917,14372.4043137212
2021-10-28,5684.178479379137,16020.911777972391,1740.3009264219913,429.9298824025431,24205.42941484311,14292.767012798091
2021-10-29,5719.567195853304,15858.393151743454,1772.7023551019936,437.4150855144914,24779.03792144682,14410.71751621021
2021-11-01,5802.464053955593,15790.24630499899,1768.6718092874441,439.83819236210843,25255.898604827114,14237.84964662771
2021-11-02,5859.016823064349,15611.03040848542,1769.4237907009024,438.2112309320639,25268.851449239894,14103.547991434341
2021-11-03,5865.44008488116,15742.375918784624,1790.9647855889132,435.07728544252694,25371.760594969648,14150.408797973714
2021-11-04,5830.42711584022,15913.99006657161,1816.7382314293934,434.7511179755006,25709.54314525744,14220.41893617293
2021-11-05,5874.051730804184,15878.733467574966,1815.2504351593675,437.545657910777,25683.88951276534,14065.338711896788
2021-11-08,5900.102291762416,15895.54675881917,1808.224193243053,437.5653731555035,25533.94879775495,14021.098195696133
2021-11-09,5955.869658598855,15628.770256085681,1807.8351991332868,436.7464310226617,25756.168268017787,13948.822876817461
2021-11-10,5996.677598044506,15581.944588445589,1815.2790198817916,437.1323851138932,25785.663532324,13891.910467244561
2021-11-11,6062.614229402752,15581.906328468714,1833.802745204042,434.623861880588,25840.804814151867,14014.053422810408
2021-11-12,6033.196290420608,16081.298901674521,1834.621590299512,433.26259418570385,25646.33782816406,14107.366686624178
2021-11-15,6115.693858463891,15876.365191692163,1847.845082742864,424.3556145338305,25238.102361443245,14109.171024202771
2021-11-16,6130.836292281646,16164.840761380741,1881.8860055014095,428.61498314900126,25304.81557235569,14044.07614368872
2021-11-17,6261.132557166216,16367.908425853493,1890.532153357537,430.0242596997217,25532.48652540457,13877.698121908945
2021-11-18,6221.11216058637,16432.850342544873,1897.7694534134703,426.8272192102226,25487.928146122496,14059.241512064795
2021-11-19,6332.218971928754,16789.499819463745,1866.820592965371,435.05958509707597,25845.933635005058,14138.381335459222
2021-11-22,6347.917225592633,16874.543096537276,1813.5452080689188,435.56867651116636,25683.434949461836,14052.7024344175
2021-11-23,6309.739708543376,16963.470425819745,1822.0183325215783,431.1862302709118,25436.368207471387,14147.929103656536
2021-11-24,6282.362641782305,16962.83518055768,1820.846653489216,435.00971993095175,25430.296853693224,14143.231813140004
2021-11-25,6265.378443489241,17222.07524908033,1811.2642487307912,436.8717712787581,25420.51561219831,14110.928876136732
2021-11-26,6295.086734481472,17459.01020206569,1816.8408275059007,438.7266413818381,25616.627338923394,14170.433305095497
2021-11-29,6331.147225299198,17338.401134439762,1816.3603802621792,436.99035610946976,25438.28061813608,14080.118271620924
2021-11-30,6297.99100703095,17074.320530455174,1839.6199334281134,439.0900760838982,25779.07459891078,14040.781115040323
2021-12-01,6299.6061525040695,17042.976045201012,1842.0983053685588,438.0724484310357,26271.086570260803,14060.342023322668
2021-12-02,6437.710550894705,16889.581373768942,1827.7001773963575,440.63929649463296,26271.825621737564,14001.358034566361
2021-12-03,6552.143635102987,16886.8402809268,1848.3382545838915,432.37755444281527,26594.24000723539,14089.87135623803
2021-12-06,6584.0082604715335,17147.729426750626,1844.6629414928232,430.6312962405424,26337.958704938366,14331.112476982626
2021-12-07,6589.80241674363,17063.917843832674,1856.0849164541953,438.1766244503786,26617.52572364828,14238.122428309582
2021-12-08,6601.007145220931,17065.387378613024,1847.080087502877,434.9469671543833,26892.993848011454,14029.019544592804
2021-12-09,6644.80601401069,17087.508776395454,1834.6158142320887,432.4510748830663,27124.344973461415,13780.486183061694
2021-12-10,6580.165835134538,17271.732123411464,1837.048240585482,430.6435965823438,27131.184394832777,13765.95861161285
2021-12-13,6566.520115068922,16816.40311443512,1838.0422950892773,425.54130482622463,26380.59027724648,13687.926532493057
2021-12-14,6460.235466278447,16704.062755586743,1848.4788782459598,416.27182038828414,26230.31567531587,13717.639523861326
2021-12-15,6489.256337767717,16756.436745900915,1843.7558237892993,415.43683573569854,26084.83704165001,13738.1251593175
2021-12-16,6534.499169471537,17007.799173429903,1807.2495366139246,416.1258768788728,25852.853580343948,13544.019853598498
2021-12-17,6506.1926036903205,16917.60971645271,1799.3690020222593,416.03222746507413,25893.217861504963,13326.85565598834
2021-12-20,6611.8523103684065,16546.798846764545,1815.8008453961938,415.55429562492253,25800.516186826128,13366.348448886247
2021-12-21,6534.112421214668,16679.777813745877,1810.5874326373598,415.85782010130316,25608.719945995817,13386.650054374953
